shot_id,timestamp,x,y,z,vx,vy,vz
487,1.0,7.208711452635015,3.3799931052663306,-0.21503088257898373,3.788588528725495,-3.478719518293625,5.765955912590472
487,1.05,7.398140879071289,3.1937946293516486,0.07326691305054034,-2.273153117235297,-5.2354756146349,2.882977956295236
487,1.1,0.9196544949506928,1.5901894474615652,-2.809711043244696,-2.273153117235297,-5.725975614634901,2.882977956295236
487,1.15,0.8059968390889285,1.2916281667298213,-2.6655621454299343,-2.273153117235297,-6.2164756146348985,2.882977956295236
487,1.2,0.6923391832271637,0.968541885998075,-2.5214132476151723,-2.273153117235297,-6.706975614634899,2.882977956295236
487,1.25,0.5786815273653989,0.6209306052663308,-2.3772643498004107,-2.273153117235297,-7.1974756146349,2.882977956295236
487,1.3,0.46502387150363367,0.24879432453458605,-2.2331154519856486,-2.273153117235297,-7.687975614634901,2.882977956295236
488,0.0,0.7104330521861959,2.0061771791483616,-2.5138378350948476,6.68236690946352,6.603292107323632,2.5300425309404244
488,0.05,1.0445513976593719,2.3240792845145433,-2.3873357085478264,6.68236690946352,6.112792107323632,2.5300425309404244
488,0.1,1.3786697431325479,2.6174563898807253,-2.260833582000805,6.68236690946352,5.6222921073236325,2.5300425309404244
488,0.15,1.7127880886057238,2.8863084952469062,-2.134331455453784,6.68236690946352,5.131792107323633,2.5300425309404244
488,0.2,2.0469064340789,3.130635600613088,-2.007829328906763,6.68236690946352,4.641292107323633,2.5300425309404244
488,0.25,2.381024779552076,3.3504377059792696,-1.8813272023597416,6.68236690946352,4.150792107323632,2.5300425309404244
488,0.3,2.715143125025252,3.545714811345451,-1.7548250758127204,6.68236690946352,3.6602921073236323,2.5300425309404244
488,0.35,3.0492614704984278,3.7164669167116333,-1.6283229492656992,6.68236690946352,3.1697921073236324,2.5300425309404244
488,0.4,3.3833798159716038,3.862694022077815,-1.5018208227186778,6.68236690946352,2.679292107323632,2.5300425309404244
488,0.45,3.7174981614447797,3.984396127443996,-1.3753186961716566,6.68236690946352,2.188792107323632,2.5300425309404244
488,0.5,4.051616506917956,4.081573232810177,-1.2488165696246354,6.68236690946352,1.6982921073236321,2.5300425309404244
